timestamp,base_lat,base_lon,rover_lat,rover_lon,x_diff,y_diff,distance
946689127.2965707,-7.283582,112.79666533333334,-7.283549833333334,112.79652933333334,-15.000484185125199,3.576770140356741,15.421018462641785
946689128.3013302,-7.283582,112.79666533333334,-7.283547,112.7965295,-14.982101286212448,3.891822432510981,15.479329468569508
946689129.3058959,-7.283582,112.79666533333334,-7.2835426666666665,112.79653516666667,-14.357081179248368,4.3736671147047534,15.008489065118365
946689130.3103561,-7.283582,112.796664,-7.283540333333334,112.79653933333333,-13.750443983631415,4.633121943479562,14.51001477222326
946689131.3129436,-7.2835805,112.79666283333333,-7.2835375,112.79654483333333,-13.015126185242467,4.781381845693031,13.865609325670006
946689132.3177024,-7.2835805,112.79666283333333,-7.283539666666667,112.79654883333333,-12.573935436260571,4.540459504645525,13.368605943350085
946689133.3235953,-7.28358,112.79666283333333,-7.2835418333333335,112.79654833333333,-12.629084252279085,4.243939700218588,13.323092479985831
946689134.3273716,-7.28358,112.79666283333333,-7.283539,112.796552,-12.224659467130806,4.558991992372828,13.047095733297521
946689135.3314139,-7.28358,112.79666283333333,-7.283542,112.796556,-11.783468711166297,4.225407212491286,12.518154855185667
946689136.3353747,-7.283579333333333,112.79666216666666,-7.283544333333333,112.79655833333334,-11.452575652014463,3.891822432510981,12.095774919835032
946689137.3406303,-7.283579333333333,112.79666216666666,-7.283546833333333,112.79656266666667,-10.974619012752473,3.6138351159101085,11.55430944366876
946689138.345886,-7.283579333333333,112.79666216666666,-7.283548833333334,112.79656733333333,-10.459896490908427,3.3914452625899054,10.995969060053868
946689139.3498921,-7.283579333333333,112.79666216666666,-7.283552,112.79657183333333,-9.96355690312157,3.039327994882299,10.416812411780137
946689140.3541049,-7.283579,112.7966615,-7.283554333333333,112.79657416666667,-9.63266384721614,2.7428081905541224,10.015548390559331
946689141.358453,-7.283579,112.7966615,-7.283561,112.79657933333333,-9.062792446745528,2.001508679585541,9.281176861112176
946689142.3626511,-7.283578166666667,112.79666083333333,-7.283564833333333,112.79658433333333,-8.437772249824896,1.4825990219371625,8.56703568334836
946689143.3670175,-7.283578166666667,112.79666066666667,-7.283563166666666,112.7965865,-8.180411019041006,1.667923899703998,8.348718139669785
946689144.371418,-7.283578166666667,112.79666066666667,-7.283562666666667,112.7965905,-7.739220317811088,1.7235213629846684,7.928811828785224
946689145.3756456,-7.283578,112.7966605,-7.283560166666667,112.79659316666667,-7.426710255063663,1.982976191858238,7.686886222011119
946689146.3797282,-7.283577333333334,112.79665966666667,-7.2835556666666665,112.7965945,-7.1877319968031,2.4092234106725794,7.5807551537033495
946689147.3841243,-7.283577333333334,112.79665966666667,-7.283548333333333,112.796592,-7.463476251378612,3.224652872747895,8.130305277455072
946689148.388628,-7.283577333333334,112.79665966666667,-7.2835445,112.79659133333334,-7.53700806914613,3.6509000915622365,8.37469773263149
946689149.5534809,-7.283576833333333,112.79665933333334,-7.283543333333333,112.7965925,-7.3715615646712935,3.7250300425702094,8.259283789759843
946689150.5656116,-7.283576833333333,112.79665933333334,-7.2835426666666665,112.7965945,-7.150966212007668,3.7991599936769442,8.097526438538543
946689151.5700883,-7.283576833333333,112.79665933333334,-7.283542166666667,112.7965965,-6.930370856160244,3.854757456957614,7.930270818571431
946689152.5741036,-7.283576333333333,112.79665933333334,-7.283542333333333,112.79659916666667,-6.636243714270233,3.780627505949641,7.6375961515344715
946689153.5784348,-7.283576666666667,112.79665983333334,-7.2835391666666665,112.79659983333333,-6.617860788654818,4.169809749210615,7.82198151126854
946689154.5835371,-7.283576666666667,112.79665983333334,-7.283537833333333,112.79660183333333,-6.397265439121418,4.318069651424084,7.718207733219355
946689155.587683,-7.283577166666666,112.79666,-7.283539,112.79660683333333,-5.864159974829561,4.243939700218588,7.238742735412309
946689156.5918189,-7.283577166666666,112.79666,-7.2835385,112.79661016666667,-5.496501044718952,4.2995371635980195,6.978362526822251
946689157.5967777,-7.283577166666666,112.79666,-7.283538666666667,112.7966125,-5.239139791475563,4.281004675771956,6.765765794690499
946689158.6009709,-7.2835775,112.79666083333333,-7.2835375,112.79661483333334,-5.073693275338655,4.447797065712726,6.747241079876977
946689159.6053258,-7.2835775,112.79666083333333,-7.283537666666667,112.79661766666666,-4.761183182179712,4.429264577985424,6.5028647530198045
946689160.609606,-7.2835775,112.79666083333333,-7.283540166666667,112.79662333333333,-4.136162984647423,4.151277261384551,5.860114942256328
946689161.614128,-7.2835775,112.79666083333333,-7.283541166666667,112.79662783333333,-3.6398234221792163,4.04008233472445,5.437883762641215
946689162.6186736,-7.2835775,112.79666083333333,-7.2835426666666665,112.79663266666667,-3.106717966068324,3.873289944783678,4.965286650038853
946689163.6235961,-7.2835775,112.79666083333333,-7.283548833333334,112.7966355,-2.794207856376575,3.187587897095767,4.238904828649494
946689164.6275847,-7.2835775,112.79666083333333,-7.2835565,112.7966425,-2.022124088327533,2.3350934594670845,3.088955696192552
946689165.6313654,-7.2835775,112.79666083333333,-7.283563833333333,112.796646,-1.636082204435171,1.5196639974905295,2.232967452727053
946689166.7597643,-7.2835775,112.79666083333333,-7.283570833333333,112.79664766666667,-1.4522527308850461,0.7412995109685813,1.6305100304276978
946689167.7636689,-7.283578166666667,112.7966615,-7.283575666666667,112.79664566666666,-1.7463798564734918,0.27798731660087284,1.7683663509825467
946689168.7675098,-7.283578166666667,112.7966615,-7.2835805,112.7966445,-1.8750604670219788,-0.2594548288735698,1.8929259264996332
946689169.7715971,-7.283578166666667,112.79666116666667,-7.283586666666666,112.79664616666666,-1.654465107134203,-0.94515687646272,1.9054071249602682
946689170.7756487,-7.283577833333333,112.79666083333333,-7.283591333333334,112.79664616666666,-1.617699208150287,-1.5011315097632265,2.206886163274873
946689171.780079,-7.283577833333333,112.79666083333333,-7.283596666666667,112.79664683333333,-1.5441674169896955,-2.0941711185183394,2.6019234587760227
946689172.7840022,-7.283576833333333,112.79666083333333,-7.2836015,112.7966475,-1.4706356275969554,-2.7428081905541224,3.112196317607273
946689173.7877231,-7.283576833333333,112.79666083333333,-7.283606333333333,112.79664866666667,-1.341955003222109,-3.280250336028565,3.544133955945848
946689174.7898359,-7.283576833333333,112.79666083333333,-7.283610833333333,112.79664966666667,-1.231657325800173,-3.780627505949641,3.9761946766902945
946689175.7939973,-7.2835765,112.796661,-7.283615166666666,112.7966515,-1.0478278699812331,-4.2995371635980195,4.425377166555402
946689176.7982041,-7.283576333333333,112.79666066666667,-7.283619333333333,112.79665283333334,-0.8639984142351705,-4.781381845693031,4.858817306106887
946689177.8025522,-7.283576333333333,112.79666066666667,-7.2836221666666665,112.79665183333333,-0.9742960824258744,-5.096434137847271,5.188727568262325
946689178.8063546,-7.283576333333333,112.79666066666667,-7.283623666666666,112.79665133333333,-1.0294449153804066,-5.263226527788042,5.362957236135148
946689179.8104407,-7.283576333333333,112.79666066666667,-7.283620333333333,112.7966515,-1.0110619742779068,-4.892576772353133,4.99595374169939
946689180.8150415,-7.283576333333333,112.79666066666667,-7.283615833333333,112.79665433333334,-0.6985519124087755,-4.392199602432057,4.447402851320563
946689181.8275877,-7.283576333333333,112.79666066666667,-7.283613333333333,112.7966555,-0.5698712988428327,-4.114212285831184,4.153492028417663
946689182.8345363,-7.283576333333333,112.79666066666667,-7.2836095,112.796657,-0.40442479491138195,-3.6879650670168425,3.710073550521021
946689183.83843,-7.283576333333333,112.79666066666667,-7.283609666666667,112.79665833333334,-0.257361232080131,-3.706497554842907,3.715421769844475
946689184.8428636,-7.283576333333333,112.79666066666667,-7.28361,112.79665983333334,-0.09191472570873098,-3.743562530396274,3.7446907396725115
946689185.8470472,-7.283576333333333,112.7966605,-7.2836095,112.796662,0.16544650636798272,-3.6879650670168425,3.6916742654256365
946689186.8628824,-7.283576333333333,112.7966605,-7.2836083333333335,112.79666416666667,0.4044247954376454,-3.558237652629438,3.5811471078070274
946689187.867033,-7.2835765,112.79666166666667,-7.283606166666667,112.79666616666667,0.49633952242444485,-3.298782823854629,3.33591382389876
946689188.8714753,-7.2835765,112.79666483333334,-7.283604833333333,112.79666833333333,0.386041850129566,-3.1505229216411608,3.174086166101641
946689189.8755897,-7.283576666666667,112.79666683333333,-7.283604166666667,112.79667,0.34927596140324585,-3.0578604827083624,3.0777433988108207
946689190.879551,-7.2835775,112.79666883333333,-7.2836035,112.796672,0.3492759613383173,-2.891068092767591,2.9120900422527534
946689191.8837845,-7.2835775,112.79666883333333,-7.283602166666666,112.79667366666666,0.5331054146421257,-2.7428081905541224,2.7941363877397847
946689192.8876876,-7.2835775,112.79666883333333,-7.283601333333333,112.79667483333333,0.6617860322063046,-2.650145751720085,2.731525811297301
946689193.8916425,-7.2835775,112.79666883333333,-7.283600666666667,112.7966755,0.7353178155025938,-2.576015800613351,2.67890830279895
946689194.8956451,-7.283577666666667,112.79666916666666,-7.283600166666667,112.79667683333334,0.8456154876721466,-2.5018858495066167,2.640927556172726
946689195.9046894,-7.283577666666667,112.79666916666666,-7.283599166666667,112.79667833333333,1.0110619966441072,-2.3906909228465154,2.595698258588369
946689196.909064,-7.283577666666667,112.79666916666666,-7.283598166666667,112.7966795,1.1397426152710641,-2.279495996186414,2.5485515936890146
946689197.9136382,-7.283577833333333,112.79666966666667,-7.2835975,112.79668066666666,1.2132743958084071,-2.1868335573523767,2.5008550072098754
946689198.9182929,-7.283577833333333,112.79666966666667,-7.283597,112.79668183333334,1.3419550156952318,-2.1312360940717068,2.51853341308461
946689199.9225079,-7.283577833333333,112.79666966666667,-7.283596333333334,112.79668266666667,1.4338697436491246,-2.0571061429649724,2.5075223080117617
946689200.9269009,-7.283577833333333,112.79666966666667,-7.283595666666667,112.79668333333333,1.5074015263348313,-1.982976191858238,2.490874131519531
946689201.9346796,-7.2835785,112.79667066666667,-7.283595,112.79668433333333,1.5074015263348313,-1.8347162896447695,2.3745406345405944
946689202.9385965,-7.283579,112.79667216666667,-7.283594333333333,112.79668483333333,1.3971038541652785,-1.7049888752573654,2.204288149057389
946689203.9422978,-7.283579,112.79667216666667,-7.2835935,112.79668483333333,1.3971038554638495,-1.6123264364233278,2.1334234742641933
946689204.9476093,-7.283580166666667,112.79667366666666,-7.283592666666666,112.79668516666666,1.2684232370145923,-1.3899365830043644,1.8817069944527562
946689205.9516455,-7.283581,112.79667466666666,-7.283591833333333,112.79668533333333,1.1765085099218573,-1.2046117053362897,1.6838235164505075
946689206.9555418,-7.283581,112.79667466666666,-7.283591,112.7966855,1.1948914564510242,-1.1119492665022526,1.6322367364982775
946689207.959415,-7.283581833333334,112.79667616666667,-7.28359,112.79668583333333,1.0662108370323684,-0.9080919009093528,1.4005129237184588
946689208.9636838,-7.283583166666666,112.79667866666666,-7.2835893333333335,112.796686,0.8088496002842144,-0.6857020476879111,1.0603890673160148
946689209.9674373,-7.283585333333333,112.79668283333334,-7.2835885,112.796686,0.34927596256282184,-0.3521172677076071,0.49596397877472553
946689210.9711615,-7.283585666666666,112.79668366666667,-7.283587833333334,112.79668616666666,0.2757441810731676,-0.24092234114626668,0.36616721297668087
946689211.9748315,-7.283586,112.7966845,-7.283587,112.79668616666666,0.1838294541512972,-0.11119492666010133,0.21484315192369802
946689212.9789071,-7.283586333333333,112.7966855,-7.283586333333333,112.796686,0.05514883626589291,0.0,0.05514883626589291
946689214.1247752,-7.283587,112.79668633333333,-7.283585666666666,112.79668616666666,-0.018382945421964305,0.14825990221346846,0.14939521841991513
946689215.1275705,-7.283587,112.79668633333333,-7.283585,112.79668633333333,0.0,0.22238985322144175,0.22238985322144175
946689216.1314521,-7.283587666666667,112.79668716666667,-7.283584333333334,112.79668666666667,-0.055148836306900414,0.3706497554349102,0.37473008332660457
946689217.1357044,-7.283587666666667,112.79668716666667,-7.283583666666667,112.79668666666667,-0.05514883634790792,0.4447797065416444,0.4481856551718268
946689218.1395283,-7.283588166666667,112.79668816666667,-7.283583166666666,112.796687,-0.1286806181451185,0.5559746333005067,0.57067196738568
946689219.1435815,-7.283588166666667,112.79668816666667,-7.283582666666667,112.79668716666667,-0.1102976727573271,0.6115720965811768,0.6214386582216934
946689220.1488928,-7.283589,112.796689,-7.283582166666666,112.796687,-0.2205953454326392,0.7598319987946454,0.7912060242558896
