Timestamp,Mean_X,Mean_Y,Num_GPS_Used
2025-05-18 10:39:48,-0.04294389553974498,-7.010311949116442,3
2025-05-18 10:39:49,-1.0950693358746846,-5.898246687208504,2
2025-05-18 10:39:50,-0.2147194769177493,-6.561799450263879,3
2025-05-18 10:39:51,-0.25152853049331153,-6.512647397282147,3
2025-05-18 10:39:52,-0.1472362131147741,-6.346759208131829,3
2025-05-18 10:39:53,0.08588779073557824,-6.365191235988017,3
2025-05-18 10:39:54,0.17791042423748812,-6.371335242606243,3
2025-05-18 10:39:55,0.24539368815429227,-6.334471200998503,3
2025-05-18 10:39:56,-0.6625629585189359,-5.852166644492885,2
2025-05-18 10:39:57,0.3251466376111288,-6.051846882319739,3
2025-05-18 10:39:58,0.25766337388970334,-5.830662633411009,3
2025-05-18 10:39:59,0.20858463518007775,-5.664774448568472,3
2025-05-18 10:40:00,0.12269684462505352,-5.369862113740034,3
2025-05-18 10:40:01,0.18404526714206218,-5.265413998098474,3
2025-05-18 10:40:02,0.23925884654300056,-5.081093792398042,3
2025-05-18 10:40:03,-1.1226761251898936,-5.041157730141716,2
2025-05-18 10:40:04,0.049078737677976804,-4.921349610203623,3
2025-05-18 10:40:05,-0.08588779038091461,-4.823045496160897,3
2025-05-18 10:40:06,-0.1165620015923116,-4.743173406515893,3
2025-05-18 10:40:07,-0.15337105564407225,-4.761605426229246,3
2025-05-18 10:40:08,-0.17791042441743907,-4.773893440793878,3
2025-05-18 10:40:09,-0.16564073979065488,-4.755461421466471,3
2025-05-18 10:40:10,-0.1901801086462731,-4.669445322786232,3
2025-05-18 10:40:11,-1.499968921482674,-4.718597367219168,2
2025-05-18 10:40:12,-0.1226968442168365,-4.558853203495996,3
2025-05-18 10:40:13,-0.09815747515155267,-4.472837108747208,3
2025-05-18 10:40:14,-0.17177558180413088,-4.349956966137967,3
2025-05-18 10:40:15,-0.20858463475073444,-4.263940867871291,3
2025-05-18 10:40:16,-0.23925884612304849,-4.233220832829069,3
2025-05-18 10:40:17,-0.24539368834971778,-4.208644802327579,3
2025-05-18 10:40:18,-1.5551825014084377,-4.340740941784703,2
2025-05-18 10:40:19,-0.20244979279858133,-4.220932817847316,3
2025-05-18 10:40:20,-0.21471947732678145,-4.233220832497985,3
2025-05-18 10:40:21,-0.24539368850275847,-4.190212780120486,3
2025-05-18 10:40:22,-0.30060726881036165,-4.147204729884673,3
2025-05-18 10:40:23,-0.3926299016042389,-4.257796855245228,3
2025-05-18 10:40:24,-0.4171692701025682,-4.288516889367355,3
2025-05-18 10:40:25,-1.6472051343177916,-4.396037005647445,2
2025-05-18 10:40:26,-0.3803602167787441,-4.233220825477878,3
2025-05-18 10:40:27,-0.3926299015348969,-4.16563674831445,3
2025-05-18 10:40:28,-0.41103442784288696,-4.1533487343055695,3
2025-05-18 10:40:29,-0.4539783229236442,-4.128772706080544,3
